order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,ExtractTime_x,source_x,late_delivery,latency_days,weekend,status_description,item_id,product_id,quantity,list_price_x,discount,ExtractTime_y,source_y,key,list_price_egp,product_name_order_item,brand_id_order_item,category_id_order_item,model_year_order_item,list_price_y,ExtractTime_order_item,source_order_item,product_name_product,brand_id_product,category_id_product,model_year_product,list_price,ExtractTime_product,source_product
1546,91,2,2018-04-17,2018-04-17,2018-04-02,1,3,2024-04-28 17:37:45.251245,Oracle,False,-15,True,Processing,2,185,2,2799.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,134113.08102299998,Trek Conduit+ - 2018,9,5,2018,2799.99,2024-04-30 12:20:28.415583,DataLake,Trek Conduit+ - 2018,9,5,2018,2799.99,2024-04-30 12:20:28.415583,DataLake
1546,91,2,2018-04-17,2018-04-17,2018-04-02,1,3,2024-04-28 17:37:45.251245,Oracle,False,-15,True,Processing,3,215,1,749.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,35922.796023,Electra Queen of Hearts 3i - 2018,1,3,2018,749.99,2024-04-30 12:20:28.415583,DataLake,Electra Queen of Hearts 3i - 2018,1,3,2018,749.99,2024-04-30 12:20:28.415583,DataLake
1546,91,2,2018-04-17,2018-04-17,2018-04-02,1,3,2024-04-28 17:37:45.251245,Oracle,False,-15,True,Processing,4,25,1,499.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,23948.371023,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 7D - 2015/2016,1,2,2016,499.99,2024-04-30 12:20:28.415583,DataLake
1547,169,1,2018-04-17,2018-04-17,2018-04-02,1,3,2024-04-28 17:37:45.251245,Oracle,False,-15,True,Pending,1,106,2,449.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,21553.486023,Sun Bicycles Cruz 3 - 2017,7,2,2017,449.99,2024-04-30 12:20:28.415583,DataLake,Sun Bicycles Cruz 3 - 2017,7,2,2017,449.99,2024-04-30 12:20:28.415583,DataLake
1547,169,1,2018-04-17,2018-04-17,2018-04-02,1,3,2024-04-28 17:37:45.251245,Oracle,False,-15,True,Pending,2,204,1,3599.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,172431.24102299998,Trek Super Commuter+ 7 - 2018,9,5,2018,3599.99,2024-04-30 12:20:28.415583,DataLake,Trek Super Commuter+ 7 - 2018,9,5,2018,3599.99,2024-04-30 12:20:28.415583,DataLake
1548,170,1,2018-04-17,2018-04-17,2018-04-02,1,2,2024-04-28 17:37:45.251245,Oracle,False,-15,True,Pending,1,32,1,469.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,22511.440023,Trek Farley Alloy Frameset - 2017,9,6,2017,469.99,2024-04-30 12:20:28.415583,DataLake,Trek Farley Alloy Frameset - 2017,9,6,2017,469.99,2024-04-30 12:20:28.415583,DataLake
1548,170,1,2018-04-17,2018-04-17,2018-04-02,1,2,2024-04-28 17:37:45.251245,Oracle,False,-15,True,Pending,2,202,1,3499.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,167641.471023,Trek Powerfly 5 Women's - 2018,9,5,2018,3499.99,2024-04-30 12:20:28.415583,DataLake,Trek Powerfly 5 Women's - 2018,9,5,2018,3499.99,2024-04-30 12:20:28.415583,DataLake
1548,170,1,2018-04-17,2018-04-17,2018-04-02,1,2,2024-04-28 17:37:45.251245,Oracle,False,-15,True,Pending,3,62,2,3499.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,167641.471023,Trek Boone 7 - 2017,9,4,2017,3499.99,2024-04-30 12:20:28.415583,DataLake,Trek Boone 7 - 2017,9,4,2017,3499.99,2024-04-30 12:20:28.415583,DataLake
1549,17,1,2018-04-17,2018-04-17,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-15,True,Pending,1,158,1,959.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,45981.313023,Trek CrossRip 1 - 2018,9,7,2018,959.99,2024-04-30 12:20:28.415583,DataLake,Trek CrossRip 1 - 2018,9,7,2018,959.99,2024-04-30 12:20:28.415583,DataLake
1549,17,1,2018-04-17,2018-04-17,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-15,True,Pending,2,119,1,469.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,22511.440023,Trek Kids' Neko - 2018,9,6,2018,469.99,2024-04-30 12:20:28.415583,DataLake,Trek Kids' Neko - 2018,9,6,2018,469.99,2024-04-30 12:20:28.415583,DataLake
1549,17,1,2018-04-17,2018-04-17,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-15,True,Pending,3,249,2,749.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,35922.796023,Electra White Water 3i - 2018,1,3,2018,749.99,2024-04-30 12:20:28.415583,DataLake,Electra White Water 3i - 2018,1,3,2018,749.99,2024-04-30 12:20:28.415583,DataLake
1549,17,1,2018-04-17,2018-04-17,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-15,True,Pending,4,242,2,699.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,33527.911023,Electra Townie Commute 8D Ladies' - 2018,1,3,2018,699.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Commute 8D Ladies' - 2018,1,3,2018,699.99,2024-04-30 12:20:28.415583,DataLake
1550,39,1,2018-04-17,2018-04-17,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-15,True,Pending,1,315,2,559.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,26822.233023,Electra Townie Original 21D Ladies' - 2018,1,2,2018,559.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 21D Ladies' - 2018,1,2,2018,559.99,2024-04-30 12:20:28.415583,DataLake
1550,39,1,2018-04-17,2018-04-17,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-15,True,Pending,2,245,1,659.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,31612.003023,Electra Townie Original 3i EQ - 2017/2018,1,3,2018,659.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 3i EQ - 2017/2018,1,3,2018,659.99,2024-04-30 12:20:28.415583,DataLake
1550,39,1,2018-04-17,2018-04-17,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-15,True,Pending,3,185,2,2799.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,134113.08102299998,Trek Conduit+ - 2018,9,5,2018,2799.99,2024-04-30 12:20:28.415583,DataLake,Trek Conduit+ - 2018,9,5,2018,2799.99,2024-04-30 12:20:28.415583,DataLake
1550,39,1,2018-04-17,2018-04-17,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-15,True,Pending,4,148,1,5499.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,263436.871023,Trek Domane SL 8 Disc - 2018,9,7,2018,5499.99,2024-04-30 12:20:28.415583,DataLake,Trek Domane SL 8 Disc - 2018,9,7,2018,5499.99,2024-04-30 12:20:28.415583,DataLake
1551,70,1,2018-04-17,2018-04-17,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-15,True,Pending,1,207,2,3999.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,191590.321023,Trek Boone 7 Disc - 2018,9,4,2018,3999.99,2024-04-30 12:20:28.415583,DataLake,Trek Boone 7 Disc - 2018,9,4,2018,3999.99,2024-04-30 12:20:28.415583,DataLake
1552,73,1,2018-04-17,2018-04-17,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-15,True,Pending,1,197,1,2299.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,110164.231023,Trek Verve+ Lowstep - 2018,9,5,2018,2299.99,2024-04-30 12:20:28.415583,DataLake,Trek Verve+ Lowstep - 2018,9,5,2018,2299.99,2024-04-30 12:20:28.415583,DataLake
1552,73,1,2018-04-17,2018-04-17,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-15,True,Pending,2,41,2,1469.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,70409.140023,Haro Shift R3 - 2017,2,6,2017,1469.99,2024-04-30 12:20:28.415583,DataLake,Haro Shift R3 - 2017,2,6,2017,1469.99,2024-04-30 12:20:28.415583,DataLake
1553,30,2,2018-04-18,2018-04-18,2018-04-02,1,3,2024-04-28 17:37:45.251245,Oracle,False,-16,True,Processing,1,102,1,489.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,23469.394023,Electra Townie Original 7D - 2017,1,2,2017,489.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 7D - 2017,1,2,2017,489.99,2024-04-30 12:20:28.415583,DataLake
1553,30,2,2018-04-18,2018-04-18,2018-04-02,1,3,2024-04-28 17:37:45.251245,Oracle,False,-16,True,Processing,2,12,1,549.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,26343.256023,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-30 12:20:28.415583,DataLake
1553,30,2,2018-04-18,2018-04-18,2018-04-02,1,3,2024-04-28 17:37:45.251245,Oracle,False,-16,True,Processing,3,251,1,2999.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,143692.621023,Electra Townie Commute Go! - 2018,1,3,2018,2999.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Commute Go! - 2018,1,3,2018,2999.99,2024-04-30 12:20:28.415583,DataLake
1553,30,2,2018-04-18,2018-04-18,2018-04-02,1,3,2024-04-28 17:37:45.251245,Oracle,False,-16,True,Processing,4,89,1,209.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,10058.038023,Trek Precaliber 16 Boys - 2017,9,1,2017,209.99,2024-04-30 12:20:28.415583,DataLake,Trek Precaliber 16 Boys - 2017,9,1,2017,209.99,2024-04-30 12:20:28.415583,DataLake
1554,172,1,2018-04-18,2018-04-18,2018-04-02,1,3,2024-04-28 17:37:45.251245,Oracle,False,-16,True,Pending,1,166,1,749.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,35922.796023,Trek Domane AL 2 Women's - 2018,9,7,2018,749.99,2024-04-30 12:20:28.415583,DataLake,Trek Domane AL 2 Women's - 2018,9,7,2018,749.99,2024-04-30 12:20:28.415583,DataLake
1554,172,1,2018-04-18,2018-04-18,2018-04-02,1,3,2024-04-28 17:37:45.251245,Oracle,False,-16,True,Pending,2,285,1,279.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,13410.877023,Electra Soft Serve 1 (16-inch) - Girl's - 2018,1,1,2018,279.99,2024-04-30 12:20:28.415583,DataLake,Electra Soft Serve 1 (16-inch) - Girl's - 2018,1,1,2018,279.99,2024-04-30 12:20:28.415583,DataLake
1555,1,1,2018-04-18,2018-04-18,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-16,True,Pending,1,24,2,549.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,26343.256023,Electra Townie Original 21D - 2016,1,2,2016,549.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 21D - 2016,1,2,2016,549.99,2024-04-30 12:20:28.415583,DataLake
1555,1,1,2018-04-18,2018-04-18,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-16,True,Pending,2,156,1,6499.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,311334.571023,Trek Domane SL Frameset - 2018,9,7,2018,6499.99,2024-04-30 12:20:28.415583,DataLake,Trek Domane SL Frameset - 2018,9,7,2018,6499.99,2024-04-30 12:20:28.415583,DataLake
1555,1,1,2018-04-18,2018-04-18,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-16,True,Pending,3,126,1,469.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,22511.440023,Surly Big Fat Dummy Frameset - 2018,8,6,2018,469.99,2024-04-30 12:20:28.415583,DataLake,Surly Big Fat Dummy Frameset - 2018,8,6,2018,469.99,2024-04-30 12:20:28.415583,DataLake
1555,1,1,2018-04-18,2018-04-18,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-16,True,Pending,4,128,2,1899.0,0.05,2024-04-28 17:37:45.218693,Oracle,1,90957.7323,Surly ECR 27.5 - 2018,8,6,2018,1899.0,2024-04-30 12:20:28.415583,DataLake,Surly ECR 27.5 - 2018,8,6,2018,1899.0,2024-04-30 12:20:28.415583,DataLake
1555,1,1,2018-04-18,2018-04-18,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-16,True,Pending,5,174,1,3199.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,153272.161023,Trek Domane SLR Disc Frameset - 2018,9,7,2018,3199.99,2024-04-30 12:20:28.415583,DataLake,Trek Domane SLR Disc Frameset - 2018,9,7,2018,3199.99,2024-04-30 12:20:28.415583,DataLake
1556,4,2,2018-04-18,2018-04-18,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-16,True,Processing,1,49,2,3499.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,167641.471023,Trek Domane SL 6 - 2017,9,7,2017,3499.99,2024-04-30 12:20:28.415583,DataLake,Trek Domane SL 6 - 2017,9,7,2017,3499.99,2024-04-30 12:20:28.415583,DataLake
1556,4,2,2018-04-18,2018-04-18,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-16,True,Processing,2,82,1,659.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,31612.003023,Electra Amsterdam Original 3i Ladies' - 2017,1,3,2017,659.99,2024-04-30 12:20:28.415583,DataLake,Electra Amsterdam Original 3i Ladies' - 2017,1,3,2017,659.99,2024-04-30 12:20:28.415583,DataLake
1556,4,2,2018-04-18,2018-04-18,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-16,True,Processing,3,265,1,289.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,13889.854023,Strider Strider 20 Sport - 2018,6,1,2018,289.99,2024-04-30 12:20:28.415583,DataLake,Strider Strider 20 Sport - 2018,6,1,2018,289.99,2024-04-30 12:20:28.415583,DataLake
1556,4,2,2018-04-18,2018-04-18,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-16,True,Processing,4,119,2,469.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,22511.440023,Trek Kids' Neko - 2018,9,6,2018,469.99,2024-04-30 12:20:28.415583,DataLake,Trek Kids' Neko - 2018,9,6,2018,469.99,2024-04-30 12:20:28.415583,DataLake
1556,4,2,2018-04-18,2018-04-18,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-16,True,Processing,5,235,2,899.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,43107.451023,Electra Koa 3i Ladies' - 2018,1,3,2018,899.99,2024-04-30 12:20:28.415583,DataLake,Electra Koa 3i Ladies' - 2018,1,3,2018,899.99,2024-04-30 12:20:28.415583,DataLake
1557,121,2,2018-04-19,2018-04-19,2018-04-02,1,3,2024-04-28 17:37:45.251245,Oracle,False,-17,True,Processing,1,163,2,1349.0,0.07,2024-04-28 17:37:45.218693,Oracle,1,64613.9973,Surly Pack Rat - 2018,8,7,2018,1349.0,2024-04-30 12:20:28.415583,DataLake,Surly Pack Rat - 2018,8,7,2018,1349.0,2024-04-30 12:20:28.415583,DataLake
1558,63,1,2018-04-19,2018-04-19,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-17,True,Pending,1,46,2,1409.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,67535.278023,Haro SR 1.3 - 2017,2,6,2017,1409.99,2024-04-30 12:20:28.415583,DataLake,Haro SR 1.3 - 2017,2,6,2017,1409.99,2024-04-30 12:20:28.415583,DataLake
1558,63,1,2018-04-19,2018-04-19,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-17,True,Pending,2,123,1,999.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,47897.221023,Trek Farley Carbon Frameset - 2018,9,6,2018,999.99,2024-04-30 12:20:28.415583,DataLake,Trek Farley Carbon Frameset - 2018,9,6,2018,999.99,2024-04-30 12:20:28.415583,DataLake
1558,63,1,2018-04-19,2018-04-19,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-17,True,Pending,3,4,1,2899.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,138902.851023,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-04-30 12:20:28.415583,DataLake,Trek Fuel EX 8 29 - 2016,9,6,2016,2899.99,2024-04-30 12:20:28.415583,DataLake
1558,63,1,2018-04-19,2018-04-19,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-17,True,Pending,4,55,1,2699.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,129323.311023,Trek Domane S 6 - 2017,9,7,2017,2699.99,2024-04-30 12:20:28.415583,DataLake,Trek Domane S 6 - 2017,9,7,2017,2699.99,2024-04-30 12:20:28.415583,DataLake
1558,63,1,2018-04-19,2018-04-19,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-17,True,Pending,5,253,1,2599.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,124533.54102299998,Electra Townie Go! 8i Ladies' - 2018,1,3,2018,2599.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Go! 8i Ladies' - 2018,1,3,2018,2599.99,2024-04-30 12:20:28.415583,DataLake
1559,42,2,2018-04-20,2018-04-20,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-18,True,Processing,1,101,2,339.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,16284.739023,Electra Townie 7D (20-inch) - Boys' - 2017,1,1,2017,339.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie 7D (20-inch) - Boys' - 2017,1,1,2017,339.99,2024-04-30 12:20:28.415583,DataLake
1559,42,2,2018-04-20,2018-04-20,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-18,True,Processing,2,18,1,449.0,0.1,2024-04-28 17:37:45.218693,Oracle,1,21506.0673,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 12:20:28.415583,DataLake,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,2016,449.0,2024-04-30 12:20:28.415583,DataLake
1559,42,2,2018-04-20,2018-04-20,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-18,True,Processing,3,54,2,3199.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,153272.161023,Trek Domane SL Disc Frameset - 2017,9,7,2017,3199.99,2024-04-30 12:20:28.415583,DataLake,Trek Domane SL Disc Frameset - 2017,9,7,2017,3199.99,2024-04-30 12:20:28.415583,DataLake
1559,42,2,2018-04-20,2018-04-20,2018-04-02,2,6,2024-04-28 17:37:45.251245,Oracle,False,-18,True,Processing,4,221,1,319.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,15326.785023,Electra Cruiser 7D Ladies' - 2016/2018,1,3,2018,319.99,2024-04-30 12:20:28.415583,DataLake,Electra Cruiser 7D Ladies' - 2016/2018,1,3,2018,319.99,2024-04-30 12:20:28.415583,DataLake
1560,57,1,2018-04-20,2018-04-20,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-18,True,Pending,1,118,2,999.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,47897.221023,Trek X-Caliber 8 - 2018,9,6,2018,999.99,2024-04-30 12:20:28.415583,DataLake,Trek X-Caliber 8 - 2018,9,6,2018,999.99,2024-04-30 12:20:28.415583,DataLake
1560,57,1,2018-04-20,2018-04-20,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-18,True,Pending,2,41,1,1469.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,70409.140023,Haro Shift R3 - 2017,2,6,2017,1469.99,2024-04-30 12:20:28.415583,DataLake,Haro Shift R3 - 2017,2,6,2017,1469.99,2024-04-30 12:20:28.415583,DataLake
1561,65,2,2018-04-20,2018-04-20,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-18,True,Processing,1,181,2,2199.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,105374.461023,Trek Domane SL 5 - 2018,9,7,2018,2199.99,2024-04-30 12:20:28.415583,DataLake,Trek Domane SL 5 - 2018,9,7,2018,2199.99,2024-04-30 12:20:28.415583,DataLake
1561,65,2,2018-04-20,2018-04-20,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-18,True,Processing,2,297,2,279.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,13410.877023,"Electra Under-The-Sea 1 16"" - 2018",1,1,2018,279.99,2024-04-30 12:20:28.415583,DataLake,"Electra Under-The-Sea 1 16"" - 2018",1,1,2018,279.99,2024-04-30 12:20:28.415583,DataLake
1562,88,1,2018-04-20,2018-04-20,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-18,True,Pending,1,54,1,3199.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,153272.161023,Trek Domane SL Disc Frameset - 2017,9,7,2017,3199.99,2024-04-30 12:20:28.415583,DataLake,Trek Domane SL Disc Frameset - 2017,9,7,2017,3199.99,2024-04-30 12:20:28.415583,DataLake
1562,88,1,2018-04-20,2018-04-20,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-18,True,Pending,2,66,1,250.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,12021.843723,Sun Bicycles Revolutions 24 - 2017,7,3,2017,250.99,2024-04-30 12:20:28.415583,DataLake,Sun Bicycles Revolutions 24 - 2017,7,3,2017,250.99,2024-04-30 12:20:28.415583,DataLake
1562,88,1,2018-04-20,2018-04-20,2018-04-02,2,7,2024-04-28 17:37:45.251245,Oracle,False,-18,True,Pending,3,115,2,3199.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,153272.161023,Trek Fuel EX 8 29 - 2018,9,6,2018,3199.99,2024-04-30 12:20:28.415583,DataLake,Trek Fuel EX 8 29 - 2018,9,6,2018,3199.99,2024-04-30 12:20:28.415583,DataLake
1563,77,2,2018-04-20,2018-04-20,2018-04-02,3,9,2024-04-28 17:37:45.251245,Oracle,False,-18,True,Processing,1,188,1,3499.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,167641.471023,Trek XM700+ Lowstep - 2018,9,5,2018,3499.99,2024-04-30 12:20:28.415583,DataLake,Trek XM700+ Lowstep - 2018,9,5,2018,3499.99,2024-04-30 12:20:28.415583,DataLake
1564,46,1,2018-04-21,2018-04-21,2018-04-02,1,3,2024-04-28 17:37:45.251245,Oracle,False,-19,True,Pending,1,309,1,899.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,43107.451023,Electra Townie Commute 27D - 2018,1,2,2018,899.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Commute 27D - 2018,1,2,2018,899.99,2024-04-30 12:20:28.415583,DataLake
1564,46,1,2018-04-21,2018-04-21,2018-04-02,1,3,2024-04-28 17:37:45.251245,Oracle,False,-19,True,Pending,2,14,1,269.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,12931.900023,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,2024-04-30 12:20:28.415583,DataLake,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,2016,269.99,2024-04-30 12:20:28.415583,DataLake
1565,60,2,2018-04-21,2018-04-21,2018-04-02,1,2,2024-04-28 17:37:45.251245,Oracle,False,-19,True,Processing,1,37,1,379.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,18200.647023,Haro Flightline One ST - 2017,2,6,2017,379.99,2024-04-30 12:20:28.415583,DataLake,Haro Flightline One ST - 2017,2,6,2017,379.99,2024-04-30 12:20:28.415583,DataLake
1565,60,2,2018-04-21,2018-04-21,2018-04-02,1,2,2024-04-28 17:37:45.251245,Oracle,False,-19,True,Processing,2,92,1,209.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,10058.038023,Haro Shredder 20 - 2017,2,1,2017,209.99,2024-04-30 12:20:28.415583,DataLake,Haro Shredder 20 - 2017,2,1,2017,209.99,2024-04-30 12:20:28.415583,DataLake
1565,60,2,2018-04-21,2018-04-21,2018-04-02,1,2,2024-04-28 17:37:45.251245,Oracle,False,-19,True,Processing,3,261,1,899.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,43107.451023,Electra Townie Balloon 7i EQ - 2018,1,3,2018,899.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Balloon 7i EQ - 2018,1,3,2018,899.99,2024-04-30 12:20:28.415583,DataLake
1565,60,2,2018-04-21,2018-04-21,2018-04-02,1,2,2024-04-28 17:37:45.251245,Oracle,False,-19,True,Processing,4,95,1,299.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,14368.831023,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,299.99,2024-04-30 12:20:28.415583,DataLake,"Electra Girl's Hawaii 1 16"" - 2017",1,1,2017,299.99,2024-04-30 12:20:28.415583,DataLake
1565,60,2,2018-04-21,2018-04-21,2018-04-02,1,2,2024-04-28 17:37:45.251245,Oracle,False,-19,True,Processing,5,226,2,679.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,32569.957023,Electra Townie Original 21D EQ - 2017/2018,1,3,2018,679.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 21D EQ - 2017/2018,1,3,2018,679.99,2024-04-30 12:20:28.415583,DataLake
1566,72,1,2018-04-21,2018-04-21,2018-04-02,1,3,2024-04-28 17:37:45.251245,Oracle,False,-19,True,Pending,1,179,1,919.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,44065.405023,Trek Domane AL 3 - 2018,9,7,2018,919.99,2024-04-30 12:20:28.415583,DataLake,Trek Domane AL 3 - 2018,9,7,2018,919.99,2024-04-30 12:20:28.415583,DataLake
1566,72,1,2018-04-21,2018-04-21,2018-04-02,1,3,2024-04-28 17:37:45.251245,Oracle,False,-19,True,Pending,2,61,2,4999.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,239488.021023,Trek Powerfly 8 FS Plus - 2017,9,5,2017,4999.99,2024-04-30 12:20:28.415583,DataLake,Trek Powerfly 8 FS Plus - 2017,9,5,2017,4999.99,2024-04-30 12:20:28.415583,DataLake
1567,89,2,2018-04-21,2018-04-21,2018-04-02,1,2,2024-04-28 17:37:45.251245,Oracle,False,-19,True,Processing,1,279,1,319.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,15326.785023,Trek Precaliber 24 7-speed Girl's - 2018,9,1,2018,319.99,2024-04-30 12:20:28.415583,DataLake,Trek Precaliber 24 7-speed Girl's - 2018,9,1,2018,319.99,2024-04-30 12:20:28.415583,DataLake
1568,192,2,2018-04-21,2018-04-21,2018-04-02,1,3,2024-04-28 17:37:45.251245,Oracle,False,-19,True,Processing,1,146,1,4999.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,239488.021023,Trek Domane SLR 6 - 2018,9,7,2018,4999.99,2024-04-30 12:20:28.415583,DataLake,Trek Domane SLR 6 - 2018,9,7,2018,4999.99,2024-04-30 12:20:28.415583,DataLake
1568,192,2,2018-04-21,2018-04-21,2018-04-02,1,3,2024-04-28 17:37:45.251245,Oracle,False,-19,True,Processing,2,105,1,533.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,25576.892823,Sun Bicycles Streamway 7 - 2017,7,2,2017,533.99,2024-04-30 12:20:28.415583,DataLake,Sun Bicycles Streamway 7 - 2017,7,2,2017,533.99,2024-04-30 12:20:28.415583,DataLake
